Date,Predicted_Temp,yhat_lower,yhat_upper
2001-02-02,17.572614554793212,13.01801023802349,22.033831746114256
2001-02-03,17.571430338983124,13.113222223125883,21.976590643685416
2001-02-04,17.58016733910365,13.132277048490343,22.250132932855937
2001-02-05,17.598460175060712,12.820592712472804,22.134693451184223
2001-02-06,17.625687888997632,13.243709763848079,22.377967668167518
2001-02-07,17.660995165557704,13.101506776285465,22.07975673668223
2001-02-08,17.70331934473084,13.450767647072356,22.156948091926164
2001-02-09,17.751422419357368,13.26696068156944,22.021636673259874
2001-02-10,17.803927087169345,13.631892445808534,22.538608961759664
2001-02-11,17.859355831864608,13.400530737079736,22.31919899346118
2001-02-12,17.91617194142669,13.405690375494645,22.36977689401449
2001-03-01,18.04207359094199,13.34674292179669,22.411318569186538
2001-03-02,17.988636168700857,13.413173604138327,22.759153221962446
2001-03-03,17.93294451496595,13.380095800493844,22.709462427140757
2001-03-04,17.87626153599235,13.521626386682893,22.58129150815961
2001-03-05,17.819835962821266,13.405175208868272,22.49324920829972
2001-03-06,17.764869777753816,12.955491359153907,22.763873839984125
2001-03-07,17.712487790330123,13.061939518585131,22.069288877944217
2001-03-08,17.663710158924854,13.106490322180786,22.38519481409362
2001-03-09,17.619428553843317,12.747239723648049,22.289773932079463
2001-03-10,17.580386539660363,13.098339523122974,22.333477439831295
2001-03-11,17.547164622192856,12.939718303013024,22.083682451218227
2001-03-12,17.520170262948735,13.374569810111169,22.22667580016591
2001-04-01,17.73403462678141,12.852503211055792,22.607499898039855
2001-04-02,17.735624015900246,13.342356798567794,22.475376270002503
2001-04-03,17.734007041502853,13.27039898066228,22.253948567326905
2001-04-04,17.72945969332991,13.315930430484043,22.313220023874702
2001-04-05,17.722349371546606,13.316280124516394,22.312236790712806
2001-04-06,17.713118819498447,13.211204759776288,22.39532380622005
2001-04-07,17.702268129996988,13.320084103197793,22.25433275154758
2001-04-08,17.69033544555773,13.29092396468472,21.93015829866323
2001-04-09,17.67787700032511,13.08924556742998,22.356593913135903
2001-04-10,17.66544715817547,13.261605988189851,22.13776957289696
2001-04-11,17.653579087799567,13.052220356785178,22.496386486763885
2001-04-12,17.64276668218266,13.282464321645696,21.885796579878807
2001-05-01,17.740983653308373,13.189819945470356,22.440210853057504
2001-05-02,17.743881883609472,13.1975222135766,22.41208583267252
2001-05-03,17.744297004402267,13.223533209883033,22.512797516148094
2001-05-04,17.742172799681256,13.247633624720443,21.87592119179754
2001-05-05,17.737540111251192,13.213276699584911,22.15080419782634
2001-05-06,17.73051557321022,13.092645710051283,22.316599632737326
2001-05-07,17.72129744406109,13.244255589885565,22.491874491976848
2001-05-08,17.710158695206538,13.041933743228023,22.429890654531604
2001-05-09,17.697437603723063,13.077833965551244,22.291510369490755
2001-05-10,17.68352617778021,13.046188219016045,22.271040464488088
2001-05-11,17.668856812343254,12.842031575453134,22.08897401529834
2001-05-12,17.653887628737593,13.114787170974232,22.536123936254793
2001-06-01,17.68226631392643,12.985661589986131,21.966546281878497
2001-06-02,17.692281850921532,13.243281362865279,22.465897610801026
2001-06-03,17.70053446304868,13.027721359969707,22.434267485778303
2001-06-04,17.706723519022432,13.11658272684035,22.384709623266517
2001-06-05,17.710619114636806,13.092869815590323,22.297336306833927
2001-06-06,17.71207009677941,13.30298543350345,22.064566934457154
2001-06-07,17.71100948406886,13.200887050879135,22.104522346505437
2001-06-08,17.707457093313206,13.1471654801951,22.240632117793727
2001-06-09,17.70151927153235,12.938808568584186,22.34142356636825
2001-06-10,17.693385727405385,13.064031523289524,21.852529356556524
2001-06-11,17.68332355068605,12.988545678205671,22.39559287840218
2001-06-12,17.67166860035105,13.403742921859385,22.503434593650923
2001-07-01,17.63983610543584,13.18414162563758,22.149904895979635
2001-07-02,17.65517255964613,13.255628316042984,22.16023971750803
2001-07-03,17.670159511420145,13.247894476560417,22.287544765615014
2001-07-04,17.68423729334639,12.893576138585505,22.11821437668267
2001-07-05,17.69686197332963,13.442002320607816,22.084278741527456
2001-07-06,17.707523613213603,13.295807687476437,22.28722388127969
2001-07-07,17.71576376921193,13.229399256149625,22.390983600595384
2001-07-08,17.72119166698848,12.907788246806568,22.27340635003481
2001-07-09,17.723498519096058,13.16505665805209,22.65137728557272
2001-07-10,17.72246950399657,13.33723847979706,22.54756213792474
2001-07-11,17.717992993306698,13.485522400923983,22.345184899569933
2001-07-12,17.710066694715078,13.0739158157303,22.33993383632456
2001-08-01,17.50550969365855,12.743248693247452,21.97327532824868
2001-08-02,17.529066864852496,12.610221533162665,22.717178550378613
2001-08-03,17.556279073257176,12.508213498997772,21.91709497386502
2001-08-04,17.586555506801222,13.029212488891107,22.224168215708733
2001-08-05,17.61921166359742,13.5868514181505,22.550208661488792
2001-08-06,17.65348758847622,13.308443577997046,22.124050107105045
2001-08-07,17.688568556476543,13.058215030494123,22.65876542453514
2001-08-08,17.723607619473132,13.078050703114371,22.225788376313606
2001-08-09,17.757749370355988,13.046506243575772,22.515837976305342
2001-08-10,17.79015423617197,12.918854746225714,22.249604649427287
2001-08-11,17.820022588836284,13.493077437060423,22.39968006427534
2001-08-12,17.846617960282412,13.27467364746647,22.477469633318844
2001-09-01,17.60113508369602,13.011058158547502,22.259324233497573
2001-09-02,17.590277207940463,13.113760293663667,22.00657392106725
2001-09-03,17.584443721126963,13.079638682026296,21.995770921059414
2001-09-04,17.583863750801193,12.622353068756127,21.938131867486355
2001-09-05,17.588610874792618,12.714957564936443,22.393220462190083
2001-09-06,17.598600273497084,12.942782507907014,22.22873173542821
2001-09-07,17.613590519414892,12.84829656714806,22.123424236454376
2001-09-08,17.633189978879905,13.180764806635342,22.235663853378757
2001-09-09,17.656867664449347,13.185111145205262,22.15829205672903
2001-09-10,17.683968243835523,13.225466936185088,22.103249508460834
2001-09-11,17.71373078650812,13.199902751194761,22.09009691864574
2001-09-12,17.745310715930625,13.283499678257472,22.296502718260538
2001-10-01,17.781176838262333,13.262059107281205,22.646793873307463
2001-10-02,17.747331438845546,13.011612068398238,22.54850971417714
2001-10-03,17.714064396752566,13.246149752644163,22.556881537049428
2001-10-04,17.682331108219646,13.123209485087255,22.0063205483594
2001-10-05,17.65304052128069,12.98028741429833,21.95551783922114
2001-10-06,17.62702754989535,13.153698418186675,22.190909779612067
2001-10-07,17.60502755518254,13.293626537442773,22.20356723899247
2001-10-08,17.587653672311543,12.683517629794775,22.24595580204047
2001-10-09,17.57537768239071,12.85846000857203,22.234133620699144
2001-10-10,17.568515028097412,12.895007533701822,22.16904395867211
2001-10-11,17.56721445264537,13.121292738379752,21.935514052020626
2001-10-12,17.57145260736051,13.20152155277788,22.393651807433304
2001-11-01,17.817656234203234,13.106983941161493,21.94931654677597
2001-11-02,17.78931736494828,13.385152703264291,22.559329471738
2001-11-03,17.757067125432204,13.18334540252668,22.469683092177736
2001-11-04,17.72179674934457,12.941096965867128,22.107883143334583
2001-11-05,17.684507501749554,12.996539766055458,22.562238186879046
2001-11-06,17.646281472053246,13.14650342358071,21.962860318437823
2001-11-07,17.608249425994245,12.940782810590573,22.5337982458247
2001-11-08,17.5715566277646,13.175376701749496,22.21224269443192
2001-11-09,17.537327615017247,13.16912745268731,21.813668012120637
2001-11-10,17.506630953390133,12.935341484263136,22.414377625654414
2001-11-11,17.480445011739977,12.628779941303124,21.945749603450317
2001-11-12,17.45962578380132,12.837557440447798,21.981099667604827
2001-12-01,17.866730483808276,13.296048898687118,22.39782061599989
2001-12-02,17.862553193178947,13.523036586728304,22.342321492443407
2001-12-03,17.848119101822217,13.27767915221238,22.509752239160477
2001-12-04,17.823081217726067,13.472526483634594,22.373199866765365
2001-12-05,17.78736397552882,13.395880485623131,22.51985950819864
2001-12-06,17.741173054797173,13.112352785532988,22.11579912369133
2001-12-07,17.68499786407789,13.534144897564781,22.24413270666117
2001-12-08,17.61960651103615,12.833914736804822,21.825644440783794
2001-12-09,17.54603328156805,12.890126764758564,22.419107607699775
2001-12-10,17.46555885458212,12.81480855876672,22.31192240100236
2001-12-11,17.37968367855339,12.83171227079782,22.11627927594229
2001-12-12,17.290095125446253,12.64789105461279,21.99851158533914
2002-01-01,17.144846321693503,12.849305668483037,21.563051875082323
2002-01-02,17.25636645030035,12.383804576577763,21.652572405498727
2002-01-03,17.37158636089869,12.862031678318226,22.107483458307552
2002-01-04,17.48831379902543,12.799767487535062,22.174543164828467
2002-01-05,17.604339446733178,13.248825621990646,22.12610199438794
2002-01-06,17.717489018881583,13.45513171509394,22.11869611273885
2002-01-07,17.825674366439962,12.997784729139813,22.545765272362097
2002-01-08,17.92694228721481,13.56568213846903,22.209335835538216
2002-01-09,18.01951980643229,13.515024596226967,22.909270692038888
2002-01-10,18.10185478434539,13.957109085841454,22.609570210205284
2002-01-11,18.172650832879178,13.816858000789882,22.82302033716173
2002-01-12,18.230895674868947,13.825497003325314,22.87735533426197
2002-02-01,17.61526584320926,13.047007640787896,22.117811808068332
2002-02-02,17.601578990065068,12.974928795550447,22.244347002335502
2002-02-03,17.597888833724635,12.995936256820334,22.156020354700196
2002-02-04,17.604169424317355,12.624310592793329,21.965190547649062
2002-02-05,17.620121847706226,13.018382536456192,21.92619824980518
2002-02-06,17.645187293107067,13.221878566220353,22.27626204986929
2002-02-07,17.678566715593178,13.082398059774201,22.3955041187965
2002-02-08,17.71924647121928,13.232190151227359,22.265199933730017
2002-02-09,17.766029151222824,12.911932828681183,22.452812428959373
2002-02-10,17.81756871332917,13.15245956196595,22.31169901246614
2002-02-11,17.87240890584743,13.128204232457472,22.27796855831301
2002-02-12,17.929023906516772,13.529869743169307,22.306086662849363
2002-03-01,18.08203508261484,13.75591857948922,22.307273796283447
2002-03-02,18.029356994586987,13.348087867942168,22.03258943764683
2002-03-03,17.974110685289233,13.34217933090955,22.439857815759616
2002-03-04,17.91755734571027,13.567451789810018,22.50255414704753
2002-03-05,17.860952369710038,13.101290452703891,22.417402743012403
2002-03-06,17.805512377285,12.972632167231426,22.41326277242289
2002-03-07,17.752384175061028,13.16250932518006,22.16584179463476
2002-03-08,17.702616471998684,13.412032085917126,22.194007525891493
2002-03-09,17.657135073062562,13.06654838272658,22.025153981719104
2002-03-10,17.616722159618604,13.048136695418426,22.019436716086133
2002-03-11,17.582000136153408,12.968058616882146,22.204004820336618
2002-03-12,17.55342038252099,12.567294711993796,22.004459594506894
2002-04-01,17.76021474673478,12.898235073045427,21.80188136094719
2002-04-02,17.762636805109935,13.335883599359121,22.22070398206237
2002-04-03,17.761799437859707,13.049640199007417,22.243401128149713
2002-04-04,17.75795355280538,13.280925535741803,22.26167703209112
2002-04-05,17.75144511552038,13.307039854578184,22.217795493248044
2002-04-06,17.742699655520994,13.097575306630938,22.46881113991608
2002-04-07,17.732204697519403,13.331262517692064,22.376610562140144
2002-04-08,17.720490728165135,13.132478795525191,22.549846217139255
2002-04-09,17.708111341101493,13.111991503885754,22.14209084188003
2002-04-10,17.695623214915226,13.234212660344133,22.065629642781285
2002-04-11,17.683566570861903,12.88942309659341,22.526407269333035
2002-04-12,17.672446726369493,13.131098711718831,22.345311404997762
2002-05-01,17.76698684918415,12.745638715364763,22.33775106818519
2002-05-02,17.7704869905374,12.974604475799433,22.471008484372152
2002-05-03,17.771531544972117,13.197393070168332,22.349071607706875
2002-05-04,17.770042681879506,12.919709909071209,22.522663527045914
2002-05-05,17.766029481731586,13.15869942823088,22.397541085675066
2002-05-06,17.759587409917277,13.276963832599604,22.42735370833645
2002-05-07,17.750894863196372,13.486981875965178,22.696776631827948
2002-05-08,17.74020692421333,13.072547469374243,22.19735422661533
2002-05-09,17.72784655038755,13.129404200406864,22.411905062884546
2002-05-10,17.71419350638541,13.169382182783744,22.136720889071366
2002-05-11,17.699671421669386,13.310755311117665,22.325095728489757
2002-05-12,17.684733414067093,13.26374244623233,22.227853631405136
2002-06-01,17.706629085878944,13.018326293813539,22.26126294741686
2002-06-02,17.717031047801758,13.281751384825276,22.133200216111693
2002-06-03,17.7257551270525,13.120505613189218,22.152949517939504
2002-06-04,17.73248454435187,12.856717170425677,21.992683727649236
2002-06-05,17.736970865205873,13.008773441552453,22.563870184043758
2002-06-06,17.739042634914544,13.36811375721706,22.326526120367596
2002-06-07,17.738611471358524,13.119093107831041,22.240652959012046
2002-06-08,17.735675403021872,13.1447154697164,22.222248009234498
2002-06-09,17.730319328908422,13.13666160935151,22.61070409173207
2002-06-10,17.72271257051159,13.083828362722773,22.11295680704283
2002-06-11,17.713103580823326,13.311219553620735,22.01430115797695
2002-06-12,17.70181196848587,13.04728070664871,22.196462911181534
2002-07-01,17.66311393311258,12.86217249331393,22.27759896410294
2002-07-02,17.67845022929836,13.139760104284598,22.15490331892354
2002-07-03,17.69357723389324,13.212522321758135,22.133672783779218
2002-07-04,17.70793423187928,13.308531511797316,22.4609170404255
2002-07-05,17.720971628745193,12.99327956924849,22.314170236475345
2002-07-06,17.732169307683257,12.912807602195937,22.303775836434067
2002-07-07,17.741054373693167,13.016593089467287,22.504590366639118
2002-07-08,17.747217711587723,13.247616926160621,22.400643873154454
2002-07-09,17.750328815189267,13.132648862413317,22.290984279074443
2002-07-10,17.75014839258789,13.071014557439334,22.159838304423857
2002-07-11,17.74653831587915,13.281506443546691,22.045117049118687
2002-07-12,17.739468561471224,12.859469962491255,22.02714273484521
2002-08-01,17.527351501889733,13.221607762203467,22.21970290395809
2002-08-02,17.549915080397643,12.75040632896677,21.827267956225235
2002-08-03,17.576264897797195,12.647349688463894,22.188005426911047
2002-08-04,17.60583607779004,12.981673997700197,22.188692224178162
2002-08-05,17.637965938622987,13.093254056971949,22.43535061467656
2002-08-06,17.671911535525087,12.892990540845245,22.206832258750257
2002-08-07,17.70686978439441,13.278687467183703,22.043859939209366
2002-08-08,17.741999601059305,12.878043054852329,22.309176879869632
2002-08-09,17.776445424280737,13.163776578903875,22.432545813910664
2002-08-10,17.809361442811998,13.170038723208014,22.145871482710987
2002-08-11,17.839935818869584,13.26138063397103,22.433661962610337
2002-08-12,17.86741419332322,13.39291094630477,23.007685790670976
2002-09-01,17.63169445621576,13.493338831265621,22.13719816140001
2002-09-02,17.61963387314457,13.017055586077774,21.897428592354835
2002-09-03,17.61251686008978,13.160488876365552,22.446864774483778
2002-09-04,17.610610452318348,13.018062077695436,21.982310980522705
2002-09-05,17.614027561798334,12.978506395462082,22.195645306310205
2002-09-06,17.622722982284685,13.451029375204296,22.071886579565657
2002-09-07,17.636494016535075,13.00169338291063,22.08203011167705
2002-09-08,17.654985734839304,13.036515462003221,21.77656874134356
2002-09-09,17.677700737242446,13.018258182782855,22.36335843045775
2002-09-10,17.704013157906896,13.016567545054578,22.524561336014138
2002-09-11,17.733186522987246,13.307569529454268,22.206072059200526
2002-09-12,17.764394956989708,13.18664054797882,22.54111860481891
2002-10-01,17.81671544691888,12.902725877523583,22.13898111104895
2002-10-02,17.782877446747957,13.216753655048322,22.885715928925343
2002-10-03,17.749375059707724,12.840821037136749,21.819396034955254
2002-10-04,17.71717082043944,12.95529648982404,22.234758709143307
2002-10-05,17.687187937945122,13.070416201027614,22.642984010886867
2002-10-06,17.660282321653057,12.974310183497886,22.199458930176096
2002-10-07,17.637216470295066,12.913388474662748,22.265348866814293
2002-10-08,17.618636018341256,13.240182618466527,22.03965657958
2002-10-09,17.605049661236656,12.734714133096382,22.063397928918278
2002-10-10,17.59681308519255,13.086542664430585,22.247350030127524
2002-10-11,17.59411741247847,13.189906808687802,21.82284886964978
2002-10-12,17.596982542286543,13.02240733741764,22.300503414158108
2002-11-01,17.851138880758555,13.055562353817445,22.42924305128773
2002-11-02,17.823901730473523,12.978567185287677,22.347705455087095
2002-11-03,17.79255066954337,13.378705088241333,22.337206562632595
2002-11-04,17.757945283989233,13.296406364356743,22.489813502569014
2002-11-05,17.72106193557758,12.98021660108262,22.714528161271588
2002-11-06,17.682965421532046,13.14926275156664,22.41547085312235
2002-11-07,17.64477747973131,12.943970883758407,21.934366236200816
2002-11-08,17.607643028503407,13.29144643761985,22.141905924616363
2002-11-09,17.572695108386277,13.078869105867515,22.479407014828567
2002-11-10,17.541019544219484,13.263677999609042,22.067368888187204
2002-11-11,17.513620367920172,13.058253055576087,21.92668590688561
2002-11-12,17.491387034350904,12.851919667558057,22.01606091097159
2002-12-01,17.89333833462052,13.160781074740642,22.81582659753229
2002-12-02,17.891640721960524,13.000754725817659,22.038550365924927
2002-12-03,17.879813646573957,13.181716666280296,22.71554084355509
2002-12-04,17.857444620308353,13.155296373111765,22.237826715453576
2002-12-05,17.824389020968983,13.415283566721449,22.740530573133878
2002-12-06,17.780781692908082,13.060550320769773,22.656954016614367
2002-12-07,17.72704128928436,13.398230470516893,22.579262415435746
2002-12-08,17.663867126511427,12.98647134526903,22.328753335591188
2002-12-09,17.592228522803836,13.077571536553323,21.695009538431904
2002-12-10,17.51334679675491,12.816989929854078,21.877009035174563
2002-12-11,17.42867030291783,12.758806935953865,21.719792269891776
2002-12-12,17.339843073836438,12.816659169734836,22.2305932425763
2003-01-01,17.144896390786563,12.699914334545927,22.086941751220337
2003-01-02,17.255155980331455,12.652311375098197,21.704971596153797
2003-01-03,17.36965465712984,12.850489459401823,21.901077799243474
2003-01-04,17.48621256267583,12.849202025972748,21.968280998753542
2003-01-05,17.602619751171247,12.943164253680319,22.032276711328873
2003-01-06,17.716688327006647,13.242619003677811,22.07435768251215
2003-01-07,17.826303919818717,13.0388709673361,22.37976348506435
2003-01-08,17.929475187382728,13.50535726379027,22.868701098119413
2003-01-09,18.024380090111496,13.918714310803253,22.459697472179887
2003-01-10,18.109407767703072,13.562233626804234,22.348315613457288
2003-01-11,18.18319496609493,13.480332042445674,22.62176997970736
2003-01-12,18.244656108070565,13.648833980198038,22.889856077388
2003-02-01,17.64732695755287,12.966312384773536,22.220323015379055
2003-02-02,17.63116954044225,13.307940063858112,22.40784123699643
2003-02-03,17.624971791934094,13.259481945092517,22.182381296923957
2003-02-04,17.628777226566974,13.308608230853562,22.042528013712968
2003-02-05,17.642354215104252,13.238353793861004,21.99254543355254
2003-02-06,17.66520732579103,12.79570011779182,21.98452000876281
