Country,Predicted_Disaster_Risk,Historical_Risk,Combined_Risk,Year
Gambia,0.4283759954493743,112.5,0.30065796774585885,2025
Georgia,0.5399374288964733,24.208333333333332,0.3781272231575622,2025
German Democratic Republic,0.4753612059158134,84.16666666666667,0.3333474505415211,2025
Germany,0.48950796359499427,294.89285714285717,0.3447388835894224,2025
Germany Federal Republic,0.5003811149032992,51.875,0.3506332581395185,2025
Ghana,0.4478384527872583,40.674698795180724,0.31377426866878444,2025
Greece,0.4703811149032992,137.62878787878788,0.33023907696489324,2025
Grenada,0.477693401592719,13.5,0.3344807536266589,2025
Guadeloupe,0.3594709897610921,195.9090909090909,0.2530137181717097,2025
Guam,0.5199971558589307,35.42857142857143,0.3642482988675519,2025
Guatemala,0.4696615472127417,658.233870967742,0.3334132621301651,2025
Guinea,0.43924630261660974,72.62337662337663,0.30798546915316355,2025
Guinea-Bissau,0.4178526734926052,134.5,0.2934470642471297,2025
Guyana,0.43446245733788397,311.6666666666667,0.3063255299758152,2025
Haiti,0.4672184300341297,1585.888888888889,0.3382566200386068,2025
Honduras,0.45788111490329925,341.47727272727275,0.3229291911884176,2025
Hungary,0.4728555176336746,131.0,0.3319243289391267,2025
Iceland,0.46995164960182023,10.2,0.3290382139523784,2025
India,0.48988054607508535,5928.357235142119,0.38479803559330955,2025
Indonesia,0.4965728100113766,344.37819650067297,0.3500338717186407,2025
Iran (Islamic Republic Of),0.43613481228668943,434.45641025641027,0.3083636426076815,2025
Iraq,0.4700625711035267,67.0,0.3295171300159966,2025
Ireland,0.49176621160409556,27.608695652173914,0.34443139335624795,2025
Israel,0.4807337883959044,19.65,0.3366524718664663,2025
Italy,0.45017918088737197,800.6954732510288,0.32078204428303503,2025
Jamaica,0.4659584755403868,62.53061224489796,0.32661268854874576,2025
Japan,0.36308873720136514,623.0444444444445,0.2585636948262929,2025
Jordan,0.36065415244596133,35.416666666666664,0.2527081123757294,2025
Kazakhstan,0.37768486916951083,35.65625,0.264631306649938,2025
Kenya,0.477858361774744,58.50980392156863,0.3349142033876785,2025
Kiribati,0.4774886234357224,33.333333333333336,0.33447752408835285,2025
Kuwait,0.5003953356086462,22.4,0.35043498264926165,2025
Kyrgyzstan,0.43985779294653016,29.22222222222222,0.3081068992649722,2025
Lao People'S Democratic Republic,0.48513936291240045,43.707317073170735,0.3399063300839668,2025
Latvia,0.38935722411831625,42.22222222222222,0.27284834128172786,2025
Lebanon,0.46548350398179744,59.0,0.3262552659867828,2025
Lesotho,0.48993742889647324,20.625,0.34310190823160236,2025
Liberia,0.48868316268486917,251.3913043478261,0.34385420055564353,2025
Libya,0.48207337883959045,238.075,0.33913327709409996,2025
Liechtenstein,0.44009385665529016,1.0,0.3080727642892035,2025
Lithuania,0.4687571103526735,78.2857142857143,0.3286830368917612,2025
Luxembourg,0.49,56.4,0.34339844516022344,2025
Madagascar,0.35973833902161545,60.43,0.252243752936271,2025
Malawi,0.398452787258248,95.04166666666667,0.27958838533791736,2025
Malaysia,0.458839590443686,31.398058252427184,0.3214095289905642,2025
Maldives,0.4803811149032992,62.666666666666664,0.33670949727700217,2025
Mali,0.47207337883959044,70.21917808219177,0.3309474377349069,2025
Malta,0.48773606370875994,48.333333333333336,0.3417567017369854,2025
Marshall Islands,0.44611774744027305,6.0,0.3123248109911936,2025
Martinique,0.49936575654152443,2736.7272727272725,0.3688899965412979,2025
Mauritania,0.48323947667804323,26.214285714285715,0.33845282791703396,2025
Mauritius,0.4694766780432309,15.9375,0.328746267178862,2025
Mayotte,0.4760182025028441,24.75,0.3333875913568762,2025
Mexico,0.3305716723549488,72.48036951501155,0.23191221767762138,2025
Micronesia (Federated States Of),0.483080204778157,15.4,0.33826493865441626,2025
Mongolia,0.48420364050056885,55.4375,0.339334193803765,2025
Montenegro,0.45780432309442554,48.0,0.32080212843011785,2025
Montserrat,0.45631683731513084,21.5,0.31957367567635053,2025
